Zip,Month,Sum_Sale,Retail,Diff_Price,Sold,Volume
50314,4,92271.66,16.56231183,5.53077957,18.52956989,813.5752688
50314,5,87363.82,17.71943894,5.913333333,17.85478548,831.6006601
50314,6,105617.4,17.19329341,5.738772455,20.9760479,813.6227545
50314,7,82606.81,16.12305994,5.382996845,18.97160883,861.0410095
50314,8,75574.1,16.49857143,5.507,21.46785714,821.875
50314,9,87328.79,18.83474104,6.281075697,23.05179283,854.8804781
50314,10,99943.81,17.68286195,5.903670034,20.29292929,847.1380471
50314,11,80594.17,18.69080882,6.234632353,19.00367647,853.8602941
50314,12,112273.13,18.63334385,6.222618297,23.81072555,796.0567823
50315,1,36210.47,13.14367609,4.38722365,9.434447301,846.0154242
50315,2,34916.07,12.92032828,4.314343434,9.03030303,829.6717172
50315,3,39602.67,13.2675,4.429212963,9.94212963,812.962963
50315,4,36498.21,12.5759375,4.197678571,13.27232143,818.1919643
50315,5,17600.78,13.2,4.410860927,10.43046358,831.4569536
50315,6,19787.36,12.57746032,4.204391534,11.50793651,838.4920635
50315,7,22111.43,11.85133005,3.968571429,11.66995074,790.270936
50315,8,21636,12.16686275,4.059852941,10.11764706,817.6470588
50315,9,18276.44,13.23093596,4.416108374,9.315270936,828.3251232
50315,10,35087.44,12.55459459,4.199099099,14.08558559,753.3783784
50315,11,29607.83,13.04696262,4.351121495,12.70093458,822.3130841
50315,12,25821.55,13.14441176,4.392389706,9.514705882,773.9889706
50316,1,13390.44,13.92116279,4.641782946,11.49612403,888.1782946
50316,2,15234.33,12.83035714,4.287857143,12.13571429,782.3214286
50316,3,22931.84,13.45885246,4.488961749,15.38251366,696.7213115
50316,4,18448.23,13.45795918,4.488979592,21.7755102,721.9387755
50316,5,7593.72,15.168,5.06225,9.975,831.25
50316,6,13373.77,13.52172727,4.510818182,15.63636364,807.9545455
50316,7,9471.88,14.31428571,4.772571429,13.17142857,830.3571429
50316,8,13057.38,12.45803922,4.160392157,19.38235294,711.5196078
50316,9,12457.18,13.86326733,4.625346535,12.01980198,762.3762376
50316,10,10333.52,13.14,4.401264368,14.81609195,772.7011494
50316,11,11604.05,17.06608108,5.692297297,12.44594595,769.9324324
50316,12,13737.75,15.65019231,5.228173077,11.35576923,800.2403846
50317,1,44972.83,12.74003752,4.253545966,9.615384615,800.0938086
50317,2,52514,13.14789007,4.393475177,9.404255319,819.7695035
50317,3,59997.48,13.52577236,4.51904065,9.328455285,852.8861789
50317,4,28248.48,13.23073482,4.420383387,9.178913738,797.7635783
50317,5,24302.32,13.84150735,4.621507353,9.301470588,864.5220588
50317,6,31544.88,13.53162921,4.523735955,8.449438202,860.0421348
50317,7,28829.68,12.97276667,4.332133333,9.223333333,853.0833333
50317,8,29782.99,13.39136223,4.469628483,9.294117647,848.4520124
50317,9,24152.75,13.48759857,4.498243728,8.989247312,858.3333333
50317,10,39931.56,13.64494505,4.560842491,12.06593407,846.7948718
50317,11,31746.73,14.6125784,4.873937282,10.53658537,831.010453
50317,12,39364.76,14.30373494,4.783855422,11.45481928,862.123494
50320,1,151997.55,16.89666667,5.63862069,27.38218391,866.3074713
50320,2,149226.9,16.96448124,5.668388521,19.02869757,879.7461369
50320,3,156113.99,16.8832618,5.630386266,26.48927039,914.860515
50320,4,126300.93,16.84152778,5.607962963,39.80092593,875.2314815
50320,5,91460.16,18.88792627,6.29843318,28.66359447,908.2949309
50320,6,77640.49,16.79358852,5.609808612,22.65550239,871.5311005
50320,7,88811.93,16.99052632,5.666359649,28.98684211,917.1052632
50320,8,68834.77,17.02405983,5.683931624,19.45299145,918.1623932
50320,9,74761.18,17.28673171,5.76502439,25.75121951,892.9268293
50320,10,167488.51,16.94642534,5.660497738,39.67873303,918.0995475
50320,11,67173.24,18.26475771,6.0969163,18.3876652,895.5947137
50320,12,86472.09,18.64815126,6.232857143,23.19327731,917.7521008
50321,1,18414.98,14.03618812,4.688613861,7.99009901,842.6980198
50321,2,23683.48,13.68176744,4.569069767,9.088372093,841.1627907
50321,3,30778.86,15.0970614,5.040570175,10.52631579,886.7324561
50321,4,22236.32,16.02467213,5.353114754,11.3852459,938.7295082
50321,5,8653.32,12.8043299,4.28,7.886597938,912.1134021
50321,6,25016.41,15.60354331,5.22976378,13.81102362,941.1417323
50321,7,12755.85,15.12647541,5.047622951,8.237704918,962.0901639
50321,8,9041.45,15.73065934,5.256483516,7.736263736,870.8791209
50321,9,12173.21,14.85817308,4.954230769,8.326923077,975.7211538
50321,10,33647.15,13.89288889,4.652222222,16.08148148,897.037037
50321,11,10402.32,14.71352941,4.907745098,7.941176471,902.6960784
50321,12,21506.68,15.59137725,5.225988024,8.838323353,854.3413174
50322,1,35654.39,15.32578035,5.114566474,8.098265896,863.2225434
50322,2,42424.86,17.69852941,5.907058824,9.194117647,893.3088235
50322,3,48022.22,14.96650633,4.995341772,9.156962025,881.2025316
50322,4,20817.48,15.51702857,5.182628571,9.32,997.5714286
50322,5,21767.6,15.23666667,5.094126984,9.534391534,885.8465608
50322,6,24523.58,14.78647059,4.947058824,9.964705882,865.4411765
50322,7,23355.21,14.347713,4.792286996,8.461883408,911.2107623
50322,8,16156.26,15.39486667,5.1404,8.26,868.8333333
50322,9,21988.14,15.83786096,5.281604278,8.743315508,839.5721925
50322,10,71395.25,15.11472441,5.052992126,16.81496063,870.8661417
50322,11,26562.9,15.54154255,5.185638298,10.17553191,890.0265957
50322,12,36730.11,15.52498208,5.181899642,9.390681004,878.6738351
50323,1,1384.39,11.25842105,3.754210526,6.421052632,768.4210526
50323,2,1893.09,13.47409091,4.522272727,8.454545455,959.0909091
50323,3,1817.6,12.1445,4.0605,8.2,642.5
50323,4,918.9,15.0425,5.015,9,734.375
50323,5,607.05,9.544444444,3.211111111,7.666666667,638.8888889
50323,6,543.2,10.52222222,3.507777778,5.555555556,619.4444444
50323,7,909.4,12.64375,4.2475,8.25,781.25
50323,8,1229.9,11.74615385,3.916923077,9,730.7692308
50323,9,588.86,11.80125,3.96875,5.75,721.875
50323,10,1124.93,13.355,4.454166667,6.5,945.8333333
50323,11,2224.78,15.326,5.11,3.975,1187.5
50323,12,1275.23,14.85857143,4.954285714,7.714285714,955.3571429
50324,1,1557.76,10.8764,3.6272,9.68,636
50324,2,1176.48,7.839,2.614,9.75,557.5
50324,3,1197.95,10.64518519,3.549259259,7.851851852,558.3333333
50324,4,657.31,11.00583333,3.67,7.416666667,714.5833333
50324,5,211.07,6.131428571,2.045714286,5.714285714,300
50324,6,864,6.956666667,2.320555556,8.222222222,422.2222222
50324,7,859.08,7.151538462,2.385384615,11.46153846,409.6153846
50324,8,753.22,5.862307692,1.956153846,12,300
50324,9,315.75,6.41,2.138333333,4.666666667,387.5
50324,10,426.34,7.15375,2.38625,11.875,371.875
50324,11,451.97,7.695,2.566666667,12.16666667,341.6666667
50324,12,1310.14,8.261428571,2.755238095,7.523809524,503.5714286
50325,1,9421.94,13.87364583,4.633020833,7.854166667,903.125
50325,2,12301.28,14.15663934,4.727704918,9.147540984,842.0081967
50325,3,12603.34,14.45521368,4.837521368,9.179487179,885.6837607
50325,4,8414.16,14.29384615,4.782179487,8.846153846,921.7948718
50325,5,6249.67,12.86,4.306349206,8.777777778,830.952381
50325,6,7517.23,13.48189873,4.502531646,7.987341772,961.3924051
50325,7,4869.35,13.42018182,4.490181818,7.836363636,859.5454545
50325,8,5099.67,12.40285714,4.135714286,10.83928571,862.9464286
50325,9,6310.21,16.07431373,5.365098039,9.941176471,895.5882353
50325,10,5723.57,13.70827586,4.576724138,7.982758621,835.3448276
50325,11,4851.05,15.03431373,5.029411765,8.176470588,940.1960784
50325,12,9695.27,14.47580645,4.83688172,9.032258065,844.8924731
50327,1,2180.54,20.399375,6.80125,8.5,1106.25
50327,2,2916.33,14.64846154,4.914615385,16.53846154,911.5384615
50327,3,2625.08,16.46071429,5.535714286,10.92857143,1125
50327,4,5581.28,15.47818182,5.160909091,41.63636364,1000
50327,5,31.05,10.35,3.45,3,750
50327,6,2570.16,16.066875,5.450625,10.0625,940.625
50327,7,1986.51,13.73428571,4.58,20.57142857,892.8571429
50327,8,899.65,13.7125,4.571666667,7.416666667,891.6666667
50327,9,797.35,13.66625,4.5575,7.875,1112.5
50327,10,936,20.40181818,6.837272727,6.090909091,1236.363636
50327,11,691.62,14.55428571,4.852857143,9,857.1428571
50327,12,4296.51,11.72285714,3.945714286,42.42857143,1000
50401,1,48369.26,14.61309804,4.884823529,7.511764706,1002.205882
50401,2,60616.3,14.36775641,4.802222222,10.72222222,955.6623932
50401,3,56298.17,15.03477509,5.020207612,7.505190311,964.316609
50401,4,43211.81,14.33461538,4.788313609,9.035502959,961.760355
50401,5,30224.52,14.52444867,4.846501901,8.882129278,1009.695817
50401,6,26482.05,16.62346939,5.561959184,8.889795918,1050.714286
50401,7,36568.97,15.30377926,5.103913043,13.72909699,1010.284281
50401,8,28158.88,15.25342412,5.092062257,10.3229572,971.5953307
50401,9,27279.49,13.88820611,4.63370229,8.713740458,932.8244275
50401,10,39215.84,14.62317568,4.906047297,9.317567568,990.4560811
50401,11,28490.82,14.80223938,4.936332046,8.841698842,1004.054054
50401,12,55366.15,14.85439904,4.959663462,10.67067308,900
50421,1,2767.4,15.0596875,5.0265625,6.78125,1156.25
50421,2,4823.41,14.4692,4.8424,7.24,1134.5
50421,3,5080.75,14.82040816,4.948367347,8.102040816,1107.142857
50421,4,1584.22,13.68272727,4.562727273,10.54545455,1363.636364
50421,5,2029.36,12.4655,4.157,9.55,1100
50421,6,3469.88,13.34375,4.4625,9.28125,1148.4375
50421,7,3430.28,14.898,4.979333333,8.433333333,1066.666667
50421,8,1444.54,15.398125,5.134375,6.5,1109.375
50421,9,2111.04,18.09727273,6.034090909,7.727272727,1153.409091
50421,10,2536.4,16.78772727,5.636363636,9.181818182,1250
50421,11,1651.71,17.36352941,5.799411765,6.823529412,1213.235294
50421,12,3269.22,14.75545455,4.944848485,7.696969697,1204.545455
50423,1,1705.12,14.20157895,4.753157895,7.263157895,1250
50423,2,1840.83,12.4473913,4.17173913,7,1184.782609
50423,3,2223.61,12.78043478,4.269130435,8.782608696,1059.782609
50423,4,1168.57,10.45333333,3.485833333,11.25,854.1666667
50423,5,890.55,14.669,4.891,6.6,1400
50423,6,374.46,16.03,5.344,6.8,1125
50423,7,910.82,15.28,5.094545455,6.272727273,1159.090909
50423,8,771.36,10.727,3.577,8.9,1162.5
50423,9,949.54,12.598,4.201,8,1425
50423,10,594.03,16.022,5.556,8.6,1600
50423,11,1011.43,14.799,4.935,6.8,1200
50423,12,1901.27,14.86578947,5.025263158,7.473684211,1171.052632
50424,1,946.39,14.15875,4.7625,4.4375,1140.625
50424,2,429.12,11.664,3.939,3.7,995
50424,3,1623.88,13.02,4.342058824,4.411764706,822.0588235
50424,4,647.64,30.09625,10.03375,4.375,906.25
50424,5,766.22,13.00153846,4.348461538,4.461538462,1053.846154
50424,6,195.32,12.966,4.34,3.2,690
50424,7,627.34,11.00444444,3.697777778,6.888888889,800
50424,8,329.58,12.22,4.1025,3.125,1156.25
50424,9,967.9,13.04666667,4.35,5.266666667,966.6666667
50424,10,565.16,13.581,4.635,3.8,1237.5
50424,11,256.36,10.31833333,3.441666667,6.666666667,641.6666667
50424,12,1317.16,14.74235294,4.915882353,6.352941176,1000
50428,1,23334.1,14.82665236,4.949828326,7.317596567,982.1888412
50428,2,22640.53,16.42576577,5.494099099,7.301801802,1021.734234
50428,3,22864.57,15.44305221,5.156746988,6.578313253,1008.032129
50428,4,14291.83,16.1725,5.403618421,6.414473684,1016.940789
50428,5,12667.1,14.41427481,4.820229008,7.335877863,1044.656489
50428,6,14889.96,17.07963855,5.709759036,6.331325301,1043.524096
50428,7,18960.38,16.37182857,5.471314286,7.16,954
50428,8,21361.94,16.7765493,5.600985915,10.35211268,1096.478873
50428,9,12142.34,16.86881356,5.624322034,6.830508475,1011.652542
50428,10,14715.53,14.97637681,5.01326087,8.02173913,1075
50428,11,6960.72,17.09360825,5.702783505,4.659793814,1046.391753
50428,12,17074.11,17.44369318,5.83375,6.522727273,984.6590909
50430,1,94.2,7.85,2.62,12,750
50430,2,277.86,11.70666667,3.903333333,8,1291.666667
50430,3,268.08,14.89333333,4.966666667,6,1083.333333
50430,4,305.1,17.585,5.865,9,1750
50430,5,220.88,12.86333333,4.29,5.333333333,1291.666667
50430,6,217.02,12.05666667,4.02,6,1083.333333
50430,7,534.36,16.28,5.462,5.6,1350
50430,8,38.86,8.065,2.965,2.5,1250
50430,10,760.5,16.075,5.4425,12,1500
50430,11,366.96,20.38666667,6.796666667,6,1416.666667
50430,12,134.76,22.46,7.49,6,1750
50435,1,2761.1,15.07176471,5.025294118,10.23529412,1102.941176
50435,2,5416.83,16.01,5.349130435,14.82608696,932.6086957
50435,3,3680.28,20.74842105,6.918421053,10.10526316,973.6842105
50435,4,936.44,11.0525,3.685,6.75,947.9166667
50435,5,442.95,13.27333333,4.425,4.833333333,895.8333333
50435,6,1076.68,12.13777778,4.047777778,9.111111111,847.2222222
50435,7,916.84,12.16285714,4.245714286,10,785.7142857
50435,8,1625.65,14.66545455,4.91,12.27272727,909.0909091
50435,9,557.4,19.23333333,6.413333333,10,1250
50435,10,565.02,18.6225,6.2075,7.5,875
50435,11,450.39,13.328,4.444,7.8,1025
50435,12,2990.51,16.35,5.45125,11.9375,909.375
50436,1,7920.8,15.52480519,5.176753247,7.714285714,1141.883117
50436,2,7722.76,16.34444444,5.468055556,7.847222222,1271.875
50436,3,9030.76,14.85180723,4.958313253,8.253012048,1085.843373
50436,4,5419.46,14.78211538,4.939423077,7.269230769,1069.711538
50436,5,12061.84,11.54361111,3.862777778,33.52777778,1041.666667
50436,6,4475.53,15.57628571,5.215142857,8.314285714,1117.857143
50436,7,3004.41,17.68333333,5.909090909,6.484848485,1248.484848
50436,8,4516.46,14.59434783,4.873695652,7.869565217,1192.934783
50436,9,4354.09,15.56681818,5.19,6.772727273,1275.568182
50436,10,3685.13,14.549,4.86575,7.5,1103.125
50436,11,3844.72,18.11666667,6.04037037,8.592592593,1314.814815
50436,12,4838.22,16.61836735,5.553061224,7,1176.020408
50438,1,2495.18,13.25318182,4.419090909,10.5,1227.272727
50438,2,2168.38,13.89666667,4.633809524,7.619047619,1369.047619
50438,3,3016.35,13.74761905,4.60047619,16.14285714,1184.52381
50438,4,836.49,12.95090909,4.354545455,7.272727273,1261.363636
50438,5,1713.26,13.89666667,4.675,15.83333333,1187.5
50438,6,1494.86,12.87176471,4.301764706,8.529411765,1117.647059
50438,7,1510.02,13.50764706,4.503529412,7.647058824,1139.705882
50438,8,477.93,11.385,3.796666667,12.5,1125
50438,9,1794.13,14.56473684,4.857368421,7.368421053,1414.473684
50438,10,830.98,17.72666667,5.976666667,8.333333333,1250
50438,11,1238.34,10.03545455,3.346363636,15.09090909,943.1818182
50438,12,1878.75,12.74692308,4.380769231,12.23076923,1355.769231
50441,1,6568.77,13.8388764,4.621797753,6.741573034,991.5730337
50441,2,8209.72,15.62075,5.222875,7.45,1020
50441,3,7496.12,14.24858491,4.761792453,5.839622642,977.1226415
50441,4,3082.62,11.67333333,3.8925,6.944444444,902.0833333
50441,5,5333.52,16.36404255,5.475319149,7.936170213,1148.404255
50441,6,4302.87,13.95035714,4.685535714,6.214285714,1028.125
50441,7,4101.14,15.94563636,5.366909091,6.763636364,916.8181818
50441,8,4741.97,16.20192982,5.413333333,6.719298246,1075.877193
50441,9,2169.95,15.071,5.025,4.275,1050
50441,10,3075.96,13.17333333,4.407333333,6.777777778,1051.666667
50441,11,4283.98,15.80571429,5.27015873,4.920634921,1038.095238
50441,12,6621.98,18.79728814,6.275762712,5.779661017,1014.830508
50450,1,2004.75,14.40666667,4.827037037,5.444444444,965.7407407
50450,2,2160.56,14.52347826,4.875652174,6.782608696,945.6521739
50450,3,2420.15,12.13342857,4.046571429,8.228571429,788.5714286
50450,4,893.56,13.03533333,4.346,4.866666667,1025
50450,5,641.86,16.96166667,5.673333333,3.916666667,833.3333333
50450,6,1427.92,13.98266667,4.662666667,9.866666667,908.3333333
50450,7,1082.6,10.60615385,3.536923077,9.384615385,942.3076923
50450,8,1506.82,14.44642857,4.832857143,7.785714286,910.7142857
50450,9,575.75,12.88,4.294166667,4.083333333,739.5833333
50450,10,1178.15,14.025,4.677,9.1,1025
50450,11,1134.03,13.28705882,4.430588235,6.176470588,730.8823529
50450,12,786.56,11.03923077,3.737692308,7.846153846,932.6923077
50452,2,153,12.75,4.25,12,750
50452,3,290.34,13.395,4.55,12,1750
50452,6,396.12,16.505,5.505,12,1750
50452,8,188.16,15.68,5.23,12,1750
50452,10,129.6,10.8,3.6,12,1750
50452,11,101.64,16.94,5.65,6,1750
50452,12,121.56,10.13,3.38,12,750
50456,1,425.49,10.93142857,3.645714286,12,671.4285714
50456,2,255.84,10.66,3.555,12,750
50456,3,725.79,10.91,3.637142857,13.28571429,957.1428571
50456,4,279.03,8.466,2.822,5.8,750
50456,5,104.04,8.67,2.89,12,750
50456,6,30.39,10.13,3.38,3,750
50456,7,154.74,7.915,2.64,5.75,750
50456,8,222.72,16.03,5.345,9,1250
50456,9,161.42,11.3175,3.775,4,750
50456,10,213.66,11.07,3.69,9,750
50456,11,94.08,15.68,5.23,6,1750
50456,12,344.04,8.225,2.7425,18.75,612.5
50458,1,116.4,8.53,2.843333333,6,566.6666667
50458,2,688.32,14.49888889,4.835555556,5.333333333,666.6666667
50458,3,90,15,5,6,750
50458,4,1249.26,10.232,3.42,12.6,800
50458,5,589.89,12.55,4.2475,14,1000
50458,6,140.5,10.33,3.445,7,750
50458,7,84.57,7.18,2.395,7.5,562.5
50458,8,366.81,17.42333333,5.81,9,600
50458,9,657.06,11.208,3.738,10.8,800
50458,10,180,7.5,2.5,24,375
50458,11,167.16,16.555,5.52,4.5,562.5
50458,12,78,11.625,3.875,3.5,562.5
50459,1,3193.75,14.92681818,4.992272727,5.159090909,1086.363636
50459,2,8682.52,13.84372093,4.630930233,11.37209302,1087.209302
50459,3,4570.77,13.42901961,4.487254902,6.62745098,1211.764706
50459,4,2230.13,13.92689655,4.660689655,6.068965517,1163.793103
50459,5,1790.97,13.90294118,4.694117647,7.176470588,1205.882353
50459,6,1688.7,13.97166667,4.668333333,8,1052.777778
50459,7,2092.07,15.42566667,5.157333333,5.1,1125.833333
50459,8,3658.76,11.78,3.95,12.56521739,1170.652174
50459,9,896.97,11.38928571,3.797857143,6.285714286,1160.714286
50459,10,2514.8,14.03903226,4.686129032,6.35483871,1141.129032
50459,11,1478.98,18.2705,6.0925,5.05,1082.5
50459,12,1829.63,13.2425,4.415357143,4.857142857,979.4642857
50461,1,3178.51,14.14417582,4.725494505,2.945054945,910.1648352
50461,2,3900.27,13.26666667,4.440952381,4.357142857,1015.77381
50461,3,4418.43,14.40677966,4.807711864,2.906779661,962.0762712
50461,4,1792.93,14.35571429,4.794897959,2.816326531,931.122449
50461,5,1819.02,13.8025,4.623,3.65,981.25
50461,6,2355.7,13.26306452,4.477580645,3.016129032,955.6451613
50461,7,1875.39,14.36296296,4.789074074,2.388888889,1009.259259
50461,8,1164.33,13.8072093,4.614418605,2.813953488,837.2093023
50461,9,2783.77,13.75016949,4.584915254,3.796610169,921.6101695
50461,10,2335.73,12.92314815,4.332222222,4.203703704,887.5
50461,11,2221.92,13.89,4.6345,3.466666667,889.5833333
50461,12,2918.45,11.06368421,3.710131579,3.723684211,961.5131579
50466,1,225.9,15.42333333,5.143333333,5,833.3333333
50466,2,493.02,14.274,4.758,7.2,1600
50466,3,449.46,17.925,5.976666667,4.5,1208.333333
50466,5,184.23,17.205,5.735,4.5,1375
50466,6,426.54,12.0025,4.0025,8.25,937.5
50466,7,211.56,17.63,5.88,12,1000
50466,8,247.47,10.43666667,3.48,9,1250
50466,9,142.56,8.75,2.92,9,875
50466,10,114.87,11.275,3.76,4.5,875
50466,11,54,9,3,6,750
50466,12,304.62,13.94,4.6475,6.75,1312.5
50469,1,1372.51,16.54052632,5.514736842,4.263157895,1059.210526
50469,2,1218.46,12.93863636,4.332272727,6.318181818,1056.818182
50469,3,1066.98,12.43571429,4.164285714,3.75,1080.357143
50469,4,231.52,12.12833333,4.11,3.166666667,1291.666667
50469,5,783.02,13.57769231,4.578461538,4.384615385,1173.076923
50469,6,384.38,10.785,3.59625,2.875,953.125
50469,7,877.1,12.84666667,4.317333333,4.6,1300
50469,8,971.09,12.26933333,4.092,4.4,1008.333333
50469,9,398.51,10.91769231,3.641538462,3.615384615,865.3846154
50469,10,937.63,14.119,4.798,5.2,987.5
50469,11,504.88,12.48833333,4.165,2.444444444,965.2777778
50469,12,629.49,12.2,4.120909091,3.818181818,977.2727273
50472,1,1913.57,19.51,6.5295,7,1175
50472,2,2976.11,21.07933333,7.054666667,6.033333333,1241.666667
50472,3,4131.27,17.21555556,5.739777778,7.222222222,1256.666667
50472,4,959.9,24.88,8.295,5.875,1218.75
50472,5,758.35,18.718,6.242,4.9,1225
50472,6,1882.43,13.84444444,4.616111111,8.888888889,1263.888889
50472,7,579.36,11.96285714,3.99,8,1107.142857
50472,8,638.45,19.69428571,6.567142857,8.142857143,1071.428571
50472,9,1223.97,16.58461538,5.529230769,8.307692308,1182.692308
50472,10,950.01,16.3875,5.50625,8.875,1281.25
50472,11,711.7,19.62666667,6.544444444,6.666666667,1194.444444
50472,12,1110.05,18.88083333,6.295833333,6.083333333,1291.666667
50475,1,678.12,12.6775,4.2275,14.5,618.75
50475,2,534.12,8.362,2.79,14.4,675
50475,3,755.28,17.695,5.9,10.5,1250
50475,4,266.4,8.4,2.8,15,1250
50475,5,82.26,13.71,4.57,6,1750
50475,7,244.08,9.173333333,3.06,14,625
50475,10,447.24,9.94,3.4,13.5,906.25
50475,11,177.72,7.405,2.47,12,750
50475,12,194.4,6.75,2.25,18,1062.5
50483,1,2942.16,17.04047619,5.681904762,8.380952381,1107.142857
50483,2,3884.66,14.32238095,4.799047619,12.52380952,1202.380952
50483,3,4652.22,21.84117647,7.296176471,8.470588235,1095.588235
50483,4,1075.05,16.6875,5.56375,8.375,1281.25
50483,5,1536.75,19.18555556,6.452222222,10.55555556,1041.666667
50483,6,2234.04,13.64181818,4.549090909,16.36363636,1022.727273
50483,7,3139.15,20.70833333,6.903888889,9.833333333,1027.777778
50483,8,1634.18,17.197,5.767,9.7,1200
50483,9,1119.12,17.76,5.9425,10.5,1218.75
50483,10,1450.66,16.11363636,5.372727273,9.272727273,931.8181818
50483,11,1279.02,18.90428571,6.302857143,11.28571429,1000
50483,12,2779.26,16.593,5.557,17.6,1100
50501,1,49428.32,14.63145205,4.890684932,10.49315068,994.9315068
50501,2,51149.14,14.90563798,4.979495549,11.58456973,972.9228487
50501,3,66386.12,15.0991974,5.04472885,10.73101952,985.5206074
50501,4,22594.8,16.56426829,5.528170732,10.31097561,1014.02439
50501,5,48843.94,15.39428571,5.148952381,17.06666667,1029.52381
50501,6,35666.15,14.15814229,4.748142292,11.38339921,986.1660079
50501,7,25381.73,14.63389535,4.890988372,11.54651163,992.2965116
50501,8,26511.21,14.22179191,4.752080925,11.64739884,981.7919075
50501,9,31666.44,14.86357513,4.957512953,13.06217617,1029.92228
50501,10,39623.63,14.96566845,5.006042781,15.77540107,989.973262
50501,11,24862.59,14.20385093,4.742360248,12.67701863,976.7080745
50501,12,44483.49,14.83332268,4.955654952,10.58466454,945.4472843
50511,1,11515.07,13.5465,4.52125,7.55,945.2083333
50511,2,14241.19,15.58184874,5.220672269,9.277310924,1021.218487
50511,3,11145.58,15.97681034,5.333275862,6.982758621,1030.603448
50511,4,7209.34,14.80867647,4.946764706,7.897058824,989.7058824
50511,5,9481.43,16.28920635,5.435238095,10.55555556,1001.984127
50511,6,12736.54,14.21747368,4.763157895,10.08421053,1027.631579
50511,7,6162.46,13.65825397,4.558095238,10.28571429,953.968254
50511,8,10960.36,18.10506849,6.056986301,9.863013699,1186.986301
50511,9,19010.01,14.89376623,4.966363636,14.27272727,1064.935065
50511,10,6447.31,14.4079661,4.838813559,8.220338983,1033.050847
50511,11,9068.28,17.118125,5.71,9.859375,1089.0625
50511,12,15814.94,15.09314815,5.055462963,11.26851852,992.1296296
50514,1,121.44,5.06,1.69,24,750
50514,2,233.64,9.735,3.245,12,750
50514,3,719.82,15.826,5.278,9.6,950
50514,4,180,7.5,2.5,24,375
50514,5,331.2,8.4,2.8,18,1250
50514,7,182.16,5.06,1.69,36,750
50514,8,66,11,3.67,6,1750
50514,9,121.44,5.06,1.69,24,750
50514,10,90,7.5,2.5,12,375
50514,11,188.16,15.68,5.23,12,1750
50514,12,233.76,9.74,3.25,24,375
50517,1,3726.55,15.17804878,5.06097561,5.682926829,1064.02439
50517,2,3446.73,15.71,5.237777778,7.361111111,973.6111111
50517,3,5742.36,19.32568182,6.443181818,8.363636364,1032.386364
50517,4,3714.16,15.49617647,5.178823529,7.617647059,1084.558824
50517,5,2759.48,17.75222222,5.928518519,7.666666667,1046.296296
50517,6,1928.08,14.526875,4.84375,8.1875,1017.1875
50517,7,2503.6,16.47894737,5.493684211,7.736842105,967.1052632
50517,8,1953.05,17.98666667,5.9975,5.041666667,947
50517,9,2510.88,14.20757576,4.737272727,6.424242424,892.4242424
50517,10,4194.58,16.08766667,5.392333333,9.666666667,1022.5
50517,11,3396.79,18.61222222,6.211111111,7.666666667,1201.851852
50517,12,3815.69,15.828,5.28725,6.475,1024.375
50525,1,1644.14,12.6135,4.206,8.5,1103.75
50525,2,2103.3,12.4995,4.2005,8.3,1062.5
50525,3,2953.33,14.22466667,4.743,7.733333333,1020.833333
50525,4,840.05,11.873,3.959,7.1,962.5
50525,5,566.6,11.48375,3.83,8.5,1031.25
50525,6,905,12.34666667,4.116666667,10.44444444,758.3333333
50525,7,1271.38,13.90733333,4.637333333,7.6,1000
50525,8,1038.72,14.05444444,4.686666667,8.444444444,1219.444444
50525,9,1040.56,16.072,5.359,6.2,1075
50525,10,127.89,7.36,2.455,4.25,562.5
50525,11,928.42,11.25272727,3.782727273,8,981.8181818
50525,12,2276.8,16.6225,5.604,7.95,1237.5
50529,1,320.5,7.128,2.378,18.4,440
50529,2,206.94,9.523333333,3.176666667,8.666666667,541.6666667
50529,3,161.62,11.33,3.78,7,337.5
50529,4,303.6,5.06,1.69,60,750
50529,5,221.22,14.87,4.96,9,562.5
50529,6,399,6.086666667,2.03,26,625
50529,7,163.08,13.59,4.53,12,500
50529,9,102.42,6.23,2.08,9,562.5
50529,12,609.36,5.083333333,1.696666667,24,470.8333333
50530,1,1216.18,15.88733333,5.319333333,4.933333333,950
50530,2,1195.88,14.21714286,4.757857143,5.714285714,1000
50530,3,1795.9,14.55947368,4.854736842,6.421052632,947.3684211
50530,4,147.96,10.77666667,3.593333333,6,916.6666667
50530,5,973.48,20.04625,6.715,6.75,1125
50530,6,332.54,11.21714286,3.74,4.285714286,1107.142857
50530,7,433.82,13.3125,4.43875,3.75,1078.125
50530,8,172,13.6,4.535,3.25,1000
50530,9,132.36,16.545,5.5175,2,1125
50530,10,293.84,19.59,6.643333333,5.333333333,916.6666667
50530,11,196.98,13.45666667,4.486666667,4.666666667,1250
50530,12,463.96,13.742,4.616,6.4,1250
50533,1,3395.09,15.67361111,5.225833333,6.083333333,1041.666667
50533,2,2038.53,15.40689655,5.142758621,5.137931034,988.7931034
50533,3,3975.47,15.219,5.083,7.25,937.5
50533,4,1393.62,12.254375,4.09125,8.75,901.5625
50533,5,10046.51,13.76428571,4.619285714,48.5,1071.428571
50533,6,1428.51,16.383,5.504,5.2,1143.75
50533,7,2828.06,13.75291667,4.607083333,8.958333333,1170.833333
50533,8,1697.65,14.90294118,4.969411765,7.647058824,1132.352941
50533,9,2596.72,16.125,5.377272727,7.590909091,1062.5
