Zip,Store,Vendor,Month,Retail,Retail Diff,Sale,Sold,Volume
52246,4,33,10,14.22921875,4.75078125,143.5746875,10.03125,987.109375
52246,4,33,11,15.0890740741,5.05277777778,137.518333333,9.51851851852,906.944444444
52246,4,33,12,14.3356179775,4.80134831461,120.310561798,8.1797752809,1024.71910112
52248,1,11,1,9.50166666667,3.17,70.435,10.0,666.666666667
52248,1,11,2,12.482,4.162,53.034,5.4,1200.0
52248,1,11,3,7.78,2.59666666667,52.22,7.0,500.0
52248,1,11,4,9.66,3.22,51.15,5.0,625.0
52248,1,11,5,10.8475,3.6175,55.8525,6.0,968.75
52248,1,11,6,9.2275,3.0775,48.5325,9.0,562.5
52248,1,11,8,13.405,4.47,82.1775,7.5,1062.5
52248,1,11,9,16.03,5.345,70.86,7.5,1250.0
52248,1,11,10,17.5233333333,5.84333333333,70.65,4.0,625.0
52248,1,11,11,13.72,4.575,63.5475,5.25,968.75
52248,1,11,12,9.95166666667,3.36,36.42,4.0,916.666666667
52253,1,25,1,16.2690909091,5.48545454545,124.001818182,7.36363636364,1204.54545455
52253,1,25,2,14.8006896552,4.96068965517,72.0172413793,5.31034482759,1096.55172414
52253,1,25,3,11.3786666667,3.828,72.114,6.73333333333,1016.66666667
52253,1,25,4,11.7105555556,3.92277777778,65.5083333333,6.5,1041.66666667
52253,1,25,5,14.52,4.925,64.0,6.5,1000.0
52253,1,25,6,12.1272727273,4.04363636364,112.829090909,10.0,897.727272727
52253,1,25,7,16.2522222222,5.41888888889,63.7588888889,3.88888888889,972.222222222
52253,1,25,8,10.23,3.5375,94.5,10.0,750.0
52253,1,25,9,15.5690909091,5.19181818182,87.8645454545,5.36363636364,840.909090909
52253,1,25,10,14.2158333333,4.75333333333,66.4675,4.83333333333,1104.16666667
52253,1,25,11,10.9883333333,3.66416666667,117.17,11.25,1135.41666667
52253,1,25,12,15.0166666667,5.00666666667,62.36,5.0,1100.0
52254,1,13,1,25.7533333333,8.58666666667,122.526666667,6.0,916.666666667
52254,1,13,2,11.814,3.94,72.264,7.4,950.0
52254,1,13,3,9.9425,3.315,88.7775,8.5,703.125
52254,1,13,5,9.28333333333,3.09666666667,123.72,16.0,625.0
52254,1,13,6,11.705,3.9025,58.445,5.5,425.0
52254,1,13,7,13.47,4.49,161.64,12.0,750.0
52254,1,13,8,11.8933333333,3.96666666667,121.6,9.33333333333,916.666666667
52254,1,13,9,11.63,3.88,34.89,3.0,375.0
52254,1,13,10,27.0,9.0,162.0,6.0,1750.0
52254,1,13,11,10.8,3.6,64.8,6.0,1750.0
52254,1,13,12,11.7333333333,3.91333333333,118.4,12.0,1291.66666667
52301,1,31,1,12.69225,4.29075,58.8325,4.775,1118.75
52301,1,31,2,13.3309433962,4.45754716981,121.214716981,8.43396226415,976.41509434
52301,1,31,3,15.0324528302,5.02264150943,102.494150943,5.92452830189,1139.1509434
52301,1,31,4,14.84,4.96285714286,92.6192857143,6.28571428571,1133.92857143
52301,1,31,5,16.1870833333,5.41416666667,66.6391666667,4.58333333333,1177.08333333
52301,1,31,6,14.0340625,4.694375,73.81875,5.4375,1070.3125
52301,1,31,7,12.8672727273,4.29787878788,109.684242424,9.0303030303,1170.45454545
52301,1,31,8,13.8748275862,4.65862068966,111.973793103,7.03448275862,1198.27586207
52301,1,31,9,12.8544117647,4.28617647059,64.5058823529,4.88235294118,1158.08823529
52301,1,31,10,13.566875,4.5534375,76.445625,5.875,1078.125
52301,1,31,11,14.52,4.8412,162.9228,8.12,1060.0
52301,1,31,12,13.2602325581,4.44325581395,103.021627907,5.60465116279,1078.48837209
52302,10,49,1,13.61516,4.54468,108.50536,9.42,954.8
52302,10,49,2,13.4014336918,4.47623655914,97.8585663082,8.25089605735,913.440860215
52302,10,49,3,13.9802422145,4.66799307958,121.496608997,9.64705882353,952.335640138
52302,10,49,4,13.2752336449,4.44401869159,156.570841121,11.3551401869,948.831775701
52302,10,49,5,17.8766917293,5.96518796992,113.497593985,7.45112781955,1015.22556391
52302,10,49,6,13.4588601036,4.50077720207,95.4781865285,8.22797927461,964.896373057
52302,10,49,7,13.5484868421,4.52381578947,103.305986842,8.80263157895,896.710526316
52302,10,49,8,13.9763235294,4.67156862745,98.6930392157,8.02941176471,991.666666667
52302,10,49,9,12.3710135135,4.12695945946,155.661689189,10.5067567568,882.77027027
52302,10,49,10,13.8523021583,4.63539568345,219.026618705,13.4244604317,996.762589928
52302,10,49,11,14.9529569892,4.98666666667,114.736182796,8.79032258065,1019.89247312
52302,10,49,12,15.5043169399,5.1843715847,120.979508197,9.3606557377,980.464480874
52303,1,26,1,11.1133333333,3.70666666667,64.88,11.5333333333,515.0
52303,1,26,2,10.7304166667,3.57833333333,37.71,4.16666666667,434.375
52303,1,26,3,13.1860606061,4.39696969697,45.5854545455,4.48484848485,715.151515152
52303,1,26,5,9.36139534884,3.12186046512,22.0453488372,2.62790697674,597.674418605
52303,1,26,6,10.8708333333,3.62527777778,19.3075,2.05555555556,586.805555556
52303,1,26,7,9.52371428571,3.176,19.1294285714,2.94285714286,531.428571429
52303,1,26,8,9.12723404255,3.04404255319,24.4521276596,2.97872340426,536.170212766
52303,1,26,9,10.55,3.52404761905,21.6514285714,2.88095238095,538.69047619
52303,1,26,10,9.95268292683,3.31902439024,29.5358536585,4.46341463415,533.536585366
52303,1,26,11,9.68740740741,3.23074074074,27.7285185185,3.62962962963,516.666666667
52303,1,26,12,10.9460869565,3.65956521739,46.0760869565,5.4347826087,570.652173913
52306,1,10,1,9.2825,3.095,130.59,20.5,618.75
52306,1,10,2,11.3214285714,3.84714285714,163.208571429,16.2857142857,892.857142857
52306,1,10,3,13.1633333333,4.39,157.96,12.0,750.0
52306,1,10,4,9.36,3.12333333333,112.32,12.0,750.0
52306,1,10,5,7.585,2.53,121.62,30.0,475.0
52306,1,10,6,2.7,0.9,64.8,24.0,375.0
52306,1,10,7,10.76,3.59,64.56,6.0,1750.0
52306,1,10,8,7.785,2.595,93.42,12.0,750.0
52306,1,10,9,12.38,4.13,148.56,12.0,750.0
52306,1,10,10,17.25,5.75,103.5,6.0,750.0
52306,1,10,11,11.645,3.8825,195.54,24.0,468.75
52306,1,10,12,12.0933333333,4.11666666667,115.26,10.0,1083.33333333
52310,2,36,1,14.5681118881,4.86881118881,46.2971328671,3.4965034965,1023.07692308
52310,2,36,2,13.6334722222,4.55861111111,37.7234722222,2.93055555556,950.173611111
52310,2,36,3,13.4030319149,4.47313829787,39.414787234,3.29255319149,989.361702128
52310,2,36,4,13.95625,4.67545454545,38.3180681818,2.875,930.397727273
52310,2,36,5,13.0882894737,4.37631578947,36.9871052632,3.19736842105,1013.15789474
52310,2,36,6,12.7725274725,4.27274725275,43.6269230769,3.62637362637,1007.41758242
52310,2,36,7,13.0052083333,4.34145833333,47.9947916667,3.90625,948.177083333
52310,2,36,8,15.1224691358,5.04728395062,47.2498765432,3.2962962963,967.283950617
52310,2,36,9,11.9822222222,4.00022222222,34.0104444444,3.5,1011.66666667
52310,2,36,10,13.1161052632,4.38347368421,40.2761052632,3.89473684211,952.105263158
52310,2,36,11,14.8976923077,4.96769230769,54.5064615385,3.96923076923,969.230769231
52310,2,36,12,14.9071641791,4.99126865672,53.7119402985,3.9552238806,1031.15671642
52314,3,43,1,18.432,6.14556756757,215.430864865,16.4756756757,970.27027027
52314,3,43,2,17.8604494382,5.96685393258,177.38252809,10.9943820225,945.224719101
52314,3,43,3,16.8151111111,5.60927777778,190.747611111,14.0111111111,996.111111111
52314,3,43,5,18.0104347826,6.0147826087,189.65826087,10.6086956522,954.710144928
52314,3,43,6,14.6408064516,4.89919354839,238.274516129,19.7258064516,941.532258065
52314,3,43,8,21.5996610169,7.21813559322,217.853220339,14.8813559322,1057.20338983
52314,3,43,10,17.197032967,5.77582417582,240.190769231,17.4615384615,979.395604396
52316,1,13,1,11.24,3.74857142857,49.5757142857,5.14285714286,1178.57142857
52316,1,13,2,10.298,3.434,27.774,2.6,1050.0
52316,1,13,3,10.8328571429,3.61142857143,27.6271428571,3.28571428571,785.714285714
52316,1,13,4,10.6944444444,3.56777777778,40.4344444444,4.33333333333,1041.66666667
52316,1,13,5,10.115,3.3725,64.53,7.5,1000.0
52317,9,38,1,13.8689820359,4.62754491018,94.9771856287,7.91017964072,884.131736527
52317,9,38,2,15.8112087912,5.28335164835,118.891483516,8.5989010989,919.917582418
52317,9,38,3,13.77109375,4.595625,87.74,7.98958333333,827.864583333
52317,9,38,4,14.1902803738,4.7408411215,102.940654206,9.36448598131,862.85046729
52317,9,38,5,15.0598795181,5.03710843373,98.3406024096,8.18072289157,958.734939759
52317,9,38,6,15.0277,5.0341,110.0327,9.26,818.5
52317,9,38,7,15.167375,5.063375,102.8775,7.9875,1016.25
52317,9,38,8,14.6475,4.8925,111.337833333,9.95,791.666666667
52317,9,38,9,15.0007777778,5.00177777778,117.624555556,8.91111111111,990.833333333
52317,9,38,10,15.1758695652,5.08010869565,113.062391304,9.85869565217,910.326086957
52317,9,38,11,13.7069863014,4.5704109589,116.095479452,9.17808219178,885.616438356
52317,9,38,12,16.0488421053,5.37242105263,124.792947368,10.4631578947,887.894736842
52324,1,9,1,16.122,5.376,106.452,12.2,1175.0
52324,1,9,2,9.194,3.116,118.416,21.6,890.0
52324,1,9,3,22.375,7.46,133.53,8.0,1625.0
52324,1,9,5,15.896,5.35,190.752,12.0,1250.0
52324,1,9,6,13.94,4.6475,125.985,13.5,781.25
52324,1,9,7,8.6425,2.8825,113.04,15.0,781.25
52324,1,9,8,12.7025,4.235,110.865,9.0,1375.0
52324,1,9,9,7.66,2.555,62.67,9.0,1250.0
52324,1,9,10,11.65,3.885,160.32,18.0,562.5
52324,1,9,11,11.545,3.85,185.58,15.0,1375.0
52324,1,9,12,17.01,5.67,204.12,12.0,1000.0
52327,2,22,1,13.07,4.38909090909,122.056818182,9.40909090909,892.045454545
52327,2,22,2,17.61875,5.886875,160.26375,9.75,855.46875
52327,2,22,3,15.6460606061,5.21727272727,126.04,8.30303030303,980.303030303
52327,2,22,4,13.5146153846,4.51307692308,107.298461538,7.84615384615,788.461538462
52327,2,22,5,11.4915384615,3.83153846154,98.1115384615,9.30769230769,730.769230769
52327,2,22,6,17.2136363636,5.74,152.631818182,9.13636363636,990.909090909
52327,2,22,7,12.1405882353,4.05823529412,101.774705882,7.94117647059,708.823529412
52327,2,22,8,18.276875,6.09375,172.02375,10.375,1076.5625
52327,2,22,9,15.4161538462,5.14076923077,155.445384615,11.1538461538,855.769230769
52327,2,22,10,15.5136363636,5.19636363636,116.675454545,9.81818181818,1009.09090909
52327,2,22,11,14.7393333333,4.91533333333,139.906,9.8,1016.66666667
52327,2,22,12,14.605625,4.92625,143.143125,10.5625,1000.0
52328,1,2,3,6.72,2.24,33.6,5.0,750.0
52328,1,2,12,15.0,5.0,90.0,6.0,750.0
52332,1,25,1,16.0571428571,5.35392857143,33.6292857143,2.21428571429,1000.0
52332,1,25,2,13.6640909091,4.56795454545,36.365,2.65909090909,936.363636364
52332,1,25,3,14.0453846154,4.68346153846,28.0575,2.80769230769,898.076923077
52332,1,25,4,12.8705263158,4.29157894737,31.9968421053,3.47368421053,918.421052632
52332,1,25,5,13.5204166667,4.53583333333,25.2904166667,2.20833333333,1048.95833333
52332,1,25,6,11.4881481481,3.86185185185,38.7603703704,4.59259259259,944.444444444
52332,1,25,7,13.0734782609,4.36608695652,28.4782608696,2.08695652174,1010.86956522
52332,1,25,8,12.9623809524,4.3219047619,30.9819047619,3.14285714286,889.285714286
52332,1,25,9,12.78,4.26111111111,35.8759259259,3.03703703704,1027.77777778
52332,1,25,10,16.9638095238,5.6880952381,36.0238095238,2.33333333333,1130.95238095
52332,1,25,11,13.0622222222,4.35555555556,28.4433333333,3.44444444444,826.388888889
52332,1,25,12,14.0211538462,4.73653846154,34.7788461538,3.38461538462,1052.88461538
52333,2,22,1,13.2547619048,4.42,187.161428571,14.8571428571,1095.23809524
52333,2,22,2,11.8475,3.96125,145.82375,13.625,966.666666667
52333,2,22,3,14.7852631579,4.94157894737,141.404210526,11.2105263158,1164.47368421
52333,2,22,4,17.9135714286,5.97285714286,145.793571429,8.14285714286,1125.0
52333,2,22,5,12.51125,4.1725,130.6875,11.25,1218.75
52333,2,22,6,19.2146153846,6.40615384615,142.880769231,8.07692307692,1042.30769231
52333,2,22,7,12.7190909091,4.24090909091,140.061818182,11.2727272727,929.545454545
52333,2,22,8,14.1626666667,4.72266666667,118.172,9.2,1000.0
52333,2,22,9,12.6277777778,4.21111111111,146.926666667,12.6666666667,875.0
52333,2,22,10,14.2785714286,4.77571428571,144.085714286,10.7142857143,875.0
52333,2,22,11,14.8853846154,4.96461538462,163.707692308,11.0769230769,1192.30769231
52333,2,22,12,11.847,3.951,151.875,14.1,1037.5
52336,1,8,2,10.5116666667,3.54666666667,141.07,13.0,854.166666667
52336,1,8,3,13.575,4.5275,207.81,16.5,906.25
52336,1,8,4,6.75,2.25,162.0,24.0,375.0
52336,1,8,5,12.25,4.2525,175.65,13.5,1500.0
52336,1,8,6,9.255,3.085,111.06,12.0,750.0
52336,1,8,8,10.115,3.375,121.38,12.0,750.0
52336,1,8,9,10.76,3.59,64.56,6.0,1750.0
52336,1,8,10,14.7866666667,4.93,161.38,14.0,625.0
52337,1,8,3,4.925,1.64333333333,71.53,24.0,379.166666667
52337,1,8,6,8.25,2.75,198.0,24.0,375.0
52337,1,8,7,2.61,0.87,125.28,48.0,375.0
52338,3,32,1,16.6914705882,5.565,128.852352941,7.38235294118,865.441176471
52338,3,32,2,18.7396428571,6.25714285714,65.1432142857,3.53571428571,893.75
52338,3,32,3,19.3619047619,6.49857142857,118.515238095,6.2380952381,1071.42857143
52338,3,32,4,20.2741176471,6.75941176471,70.0782352941,4.47058823529,919.117647059
52338,3,32,5,20.3310526316,6.77789473684,152.225789474,8.05263157895,934.210526316
52338,3,32,6,17.3991666667,5.80083333333,41.8858333333,2.91666666667,1020.83333333
52338,3,32,7,18.8745454545,6.32318181818,232.285454545,11.0,829.545454545
52338,3,32,9,15.2357142857,5.08,38.7228571429,3.28571428571,919.642857143
52338,3,32,10,15.431875,5.145625,59.12125,4.3125,835.9375
52338,3,32,11,18.080625,6.02875,48.858125,3.5,1078.125
52338,3,32,12,22.4081818182,7.48272727273,195.15,6.63636363636,971.590909091
52340,2,16,1,11.1380952381,3.72428571429,78.6380952381,7.66666666667,697.619047619
52340,2,16,2,14.3733333333,4.835,112.281666667,9.83333333333,1058.33333333
52340,2,16,3,8.548125,2.850625,49.431875,7.5625,631.25
52340,2,16,4,9.71307692308,3.23923076923,73.7561538462,8.07692307692,844.230769231
52340,2,16,5,13.231,4.438,89.403,7.5,1037.5
52340,2,16,6,10.0657142857,3.35857142857,67.1228571429,6.85714285714,785.714285714
52340,2,16,7,10.7409090909,3.58181818182,90.5945454545,10.9090909091,761.363636364
52340,2,16,8,11.2184615385,3.74076923077,107.140769231,9.53846153846,571.153846154
52340,2,16,9,11.0466666667,3.68333333333,127.08,12.0,875.0
52340,2,16,10,10.94125,3.6775,102.3675,13.5,656.25
52340,2,16,11,15.1425,5.05,152.535,9.0,812.5
52340,2,16,12,11.3864285714,3.815,73.1807142857,6.64285714286,637.5
52342,2,36,1,12.1889130435,4.0697826087,61.4320652174,5.79347826087,820.652173913
52342,2,36,2,12.8983673469,4.3037755102,83.9168367347,7.74489795918,894.897959184
52342,2,36,3,13.7075833333,4.57191666667,81.8318333333,6.91666666667,983.75
52342,2,36,4,13.8102631579,4.61605263158,82.3884210526,7.05263157895,834.868421053
52342,2,36,5,15.0897619048,5.03142857143,79.2395238095,6.04761904762,858.928571429
52342,2,36,6,12.0869014085,4.04690140845,68.7677464789,5.59154929577,927.816901408
52342,2,36,7,13.3792307692,4.47403846154,75.9098076923,5.5,862.5
52342,2,36,8,14.24175,4.754,60.8325,5.175,1004.375
52342,2,36,9,12.5937878788,4.1996969697,63.7228787879,5.5303030303,880.303030303
52342,2,36,10,16.0002272727,5.36613636364,90.4118181818,6.13636363636,915.909090909
52342,2,36,11,12.5278947368,4.17736842105,67.2276315789,6.07894736842,937.5
52342,2,36,12,13.9731944444,4.66486111111,112.221527778,8.04166666667,868.055555556
52345,1,9,1,8.51666666667,2.84,123.72,14.0,958.333333333
52345,1,9,2,12.265,4.09,78.98,6.5,875.0
52345,1,9,3,12.2316666667,4.07833333333,100.911666667,8.83333333333,1008.33333333
52345,1,9,4,9.5,3.25,95.0,10.0,750.0
52345,1,9,5,11.52,3.84,113.46,10.0,750.0
52345,1,9,6,27.0,9.0,162.0,6.0,1750.0
52345,1,9,7,9.375,3.125,150.75,15.0,437.5
52345,1,9,9,7.74,2.58333333333,132.84,18.0,958.333333333
52345,1,9,10,5.275,1.76,63.3,12.0,562.5
52345,1,9,12,7.78,2.65,73.7425,10.25,687.5
52347,2,14,1,9.85,3.285,44.925,4.5,750.0
52347,2,14,2,22.61,7.54,135.66,6.0,750.0
52347,2,14,3,17.85,5.95,83.475,3.5,750.0
52347,2,14,5,17.55,5.915,69.4725,4.0,1000.0
52347,2,14,6,11.4483333333,3.83166666667,46.4383333333,4.16666666667,750.0
52347,2,14,7,13.72,4.57333333333,102.76,7.33333333333,1083.33333333
52347,2,14,8,15.9516666667,5.31833333333,152.073333333,10.0,916.666666667
52347,2,14,9,12.2375,4.08,48.4825,5.08333333333,739.583333333
52347,2,14,10,9.8025,3.26875,69.5475,6.625,609.375
52347,2,14,11,11.71375,3.90625,122.1675,9.75,953.125
52347,2,14,12,13.4475,4.52583333333,76.8691666667,6.16666666667,937.5
52349,1,21,1,12.0258333333,4.02208333333,119.7,11.125,1137.5
52349,1,21,2,15.2757894737,5.09315789474,125.093684211,8.52631578947,1434.21052632
52349,1,21,3,12.2426470588,4.08705882353,187.477058824,14.6470588235,1279.41176471
52349,1,21,4,13.3230769231,4.44230769231,209.543076923,13.8461538462,1134.61538462
52349,1,21,5,11.1438461538,3.71615384615,122.552307692,11.5384615385,1365.38461538
52349,1,21,6,12.9836363636,4.32909090909,115.789090909,9.27272727273,1227.27272727
52349,1,21,7,13.1222727273,4.375,145.041818182,11.0454545455,1252.27272727
52349,1,21,8,14.8618181818,4.95545454545,132.114545455,10.9090909091,1113.63636364
52349,1,21,9,11.0371428571,3.68,91.5042857143,9.0,1182.14285714
52349,1,21,10,11.9516666667,4.0125,190.575,14.0,1020.83333333
52349,1,21,11,16.7107142857,5.57142857143,190.310714286,11.6428571429,1250.0
52349,1,21,12,15.8452631579,5.28315789474,230.715789474,15.6315789474,1171.05263158
52351,1,11,1,13.9142857143,4.64,111.475714286,8.57142857143,1035.71428571
52351,1,11,2,15.4,5.186,126.684,7.8,1550.0
52351,1,11,3,13.2933333333,4.43333333333,103.053333333,7.33333333333,1083.33333333
52351,1,11,10,15.228,5.078,67.508,4.4,950.0
52351,1,11,11,12.38,4.13,148.56,12.0,750.0
52351,1,11,12,14.8577777778,4.95444444444,75.07,5.66666666667,750.0
52352,1,7,2,11.37,3.87666666667,166.3,14.0,1083.33333333
52352,1,7,3,16.7133333333,5.57333333333,146.56,10.0,1416.66666667
52352,1,7,4,14.03,4.68,215.4,15.0,1250.0
52352,1,7,6,11.625,3.875,87.75,9.0,750.0
52352,1,7,9,9.84333333333,3.28333333333,118.12,12.0,1083.33333333
52352,1,7,10,8.57333333333,2.86,142.68,16.0,1166.66666667
52352,1,7,11,10.76,3.59,129.12,12.0,1750.0
52352,1,7,12,7.19333333333,2.4,111.366666667,23.3333333333,475.0
52353,5,49,1,14.5740645161,4.86677419355,92.8766451613,7.56774193548,956.774193548
52353,5,49,2,15.8276969697,5.28587878788,97.2236969697,9.17575757576,966.666666667
52353,5,49,3,13.7623121387,4.60132947977,90.700867052,8.31791907514,911.849710983
52353,5,49,4,14.8044444444,4.93975308642,115.523580247,8.54320987654,829.938271605
52353,5,49,5,15.0721428571,5.0344047619,191.925,11.5,963.095238095
52353,5,49,6,18.8171590909,6.28795454545,102.952159091,7.07954545455,888.920454545
52353,5,49,7,15.8203488372,5.28360465116,117.985581395,7.46511627907,993.023255814
52353,5,49,8,14.5251327434,4.84460176991,132.326725664,9.76991150442,919.911504425
52353,5,49,9,15.3423880597,5.11567164179,128.637761194,8.85074626866,894.776119403
52353,5,49,10,17.3627272727,5.80505050505,96.0186868687,6.86868686869,967.424242424
52353,5,49,11,14.81975,4.94683333333,71.0925,5.65,946.875
52353,5,49,12,15.7421052632,5.25042105263,122.677473684,11.2421052632,962.631578947
52356,1,25,1,13.8967857143,4.65714285714,49.9867857143,4.35714285714,874.107142857
52356,1,25,2,16.40125,5.47375,44.3665625,2.78125,1164.0625
52356,1,25,3,17.5542857143,5.87142857143,29.6146428571,2.0,914.285714286
52356,1,25,4,19.7816666667,6.595,71.6116666667,5.0,1218.75
52356,1,25,5,13.9872727273,4.67545454545,78.5227272727,6.5,1032.95454545
52356,1,25,6,17.8668421053,5.95736842105,58.0821052632,3.36842105263,1046.05263158
52356,1,25,7,14.9570588235,4.99705882353,54.3747058824,3.82352941176,1125.0
52356,1,25,8,12.3645454545,4.12272727273,47.0477272727,4.77272727273,778.409090909
52356,1,25,9,16.9483333333,5.65083333333,40.8808333333,3.0,947.916666667
52356,1,25,10,12.2628571429,4.11214285714,65.2178571429,5.07142857143,1080.35714286
52356,1,25,11,11.7885,3.9395,30.642,2.5,783.75
52356,1,25,12,15.2778947368,5.10736842105,48.0642105263,3.26315789474,857.894736842
52358,3,25,1,11.2996969697,3.76818181818,28.3857575758,2.48484848485,851.515151515
52358,3,25,2,10.19375,3.4153125,33.6921875,3.5625,898.4375
52358,3,25,3,12.3835714286,4.12904761905,33.9954761905,3.16666666667,820.238095238
52358,3,25,4,12.615,4.216875,36.556875,3.6875,875.0
52358,3,25,5,10.2722222222,3.42555555556,30.5722222222,4.77777777778,986.111111111
52358,3,25,6,10.3045454545,3.43636363636,26.5318181818,3.09090909091,970.454545455
52358,3,25,7,11.4876190476,3.83047619048,26.8252380952,2.7619047619,863.095238095
52358,3,25,8,10.2764,3.4404,32.2552,3.2,815.0
52358,3,25,9,10.0264285714,3.34357142857,25.7242857143,2.35714285714,758.928571429
52358,3,25,10,14.339047619,4.81333333333,59.5447619048,3.90476190476,1059.52380952
52358,3,25,11,12.8342105263,4.27947368421,41.7315789474,4.05263157895,796.052631579
52358,3,25,12,13.3703846154,4.48307692308,35.9434615385,2.92307692308,995.192307692
52361,2,26,1,13.3507142857,4.45785714286,118.922857143,9.35714285714,995.535714286
52361,2,26,2,12.772962963,4.28851851852,106.381111111,8.96296296296,1068.51851852
52361,2,26,3,13.9529032258,4.66290322581,131.244193548,9.32258064516,1052.41935484
52361,2,26,4,13.940625,4.65375,101.081875,8.4375,1054.6875
52361,2,26,5,16.8785,5.665,115.179,7.5,1100.0
52361,2,26,6,13.3053846154,4.48846153846,160.225384615,12.3846153846,1125.0
52361,2,26,7,13.7084615385,4.58730769231,90.0892307692,6.92307692308,1261.53846154
52361,2,26,8,14.3269565217,4.78434782609,107.602173913,7.73913043478,1034.7826087
52361,2,26,9,11.3128571429,3.80357142857,104.48,9.28571428571,878.571428571
52361,2,26,10,14.6692,4.9388,150.6252,9.88,1095.0
52361,2,26,11,14.8646666667,4.95666666667,109.716666667,7.93333333333,1116.66666667
52361,2,26,12,14.3184,4.8108,140.6952,10.24,1260.0
52401,3,51,1,22.6595857988,7.55798816568,216.816390533,12.7337278107,918.49112426
52401,3,51,3,19.6660818713,6.55877192982,236.024853801,14.3684210526,895.906432749
52401,3,51,5,20.6016438356,6.86849315068,238.455205479,14.0547945205,885.273972603
52401,3,51,6,19.1459139785,6.3852688172,236.752150538,14.6451612903,877.150537634
52401,3,51,7,19.5686746988,6.5243373494,237.95253012,13.8795180723,890.060240964
52401,3,51,8,20.3952173913,6.79942028986,241.925217391,13.1304347826,899.637681159
52401,3,51,10,18.6021428571,6.2019047619,240.196785714,16.1547619048,869.94047619
52401,3,51,11,20.2060465116,6.74813953488,245.739883721,13.8023255814,927.034883721
52402,30,57,1,13.8081121751,4.60917920657,137.871080711,11.5294117647,850.581395349
52402,30,57,2,13.928565356,4.64890541977,147.944867163,11.7853347503,851.647183847
52402,30,57,3,13.7618789144,4.59427974948,177.928235908,13.1346555324,854.932150313
52402,30,57,4,13.8742553191,4.64075650118,139.10607565,13.061465721,855.082742317
52402,30,57,5,14.0963679245,4.70780660377,137.455165094,10.5943396226,858.195754717
52402,30,57,6,14.3977866242,4.81406050955,218.844140127,17.5621019108,867.914012739
52402,30,57,7,14.3487301587,4.79444444444,146.929410431,10.8344671202,858.446712018
52402,30,57,8,14.4162729124,4.81735234216,172.366904277,12.7291242363,913.696537678
52402,30,57,9,13.707525355,4.57281947262,151.212576065,11.9634888438,820.892494929
52402,30,57,10,14.2643652561,4.77126948775,173.821403118,14.0690423163,850.445434298
52402,30,57,11,15.3390802348,5.1188258317,215.522818004,15.3091976517,894.618395303
52402,30,57,12,14.7409874327,4.92728904847,168.467845601,11.723518851,878.596050269
52403,6,42,1,15.4485925926,5.15111111111,103.48037037,8.17777777778,925.740740741
52403,6,42,2,14.8386428571,4.96685714286,164.687571429,13.1,888.035714286
52403,6,42,3,15.0327464789,5.02105633803,112.494014085,9.37323943662,961.091549296
52403,6,42,4,14.7595744681,4.93627659574,116.437978723,9.14893617021,904.255319149
52403,6,42,5,14.5088157895,4.85157894737,109.330263158,9.57894736842,838.157894737
52403,6,42,6,15.0541747573,5.03524271845,110.636213592,8.88349514563,1121.84466019
52403,6,42,7,15.7171830986,5.24492957746,102.341549296,9.23943661972,903.521126761
52403,6,42,8,14.7711940299,4.93820895522,112.459701493,8.59701492537,943.28358209
52403,6,42,9,14.7090410959,4.90808219178,133.775342466,10.0821917808,936.301369863
52403,6,42,10,15.020483871,5.0414516129,126.515967742,8.79032258065,1002.82258065
52403,6,42,11,15.6667479675,5.22772357724,121.538780488,9.06504065041,940.040650407
52403,6,42,12,14.5382978723,4.85436170213,165.077340426,10.1595744681,940.159574468
52404,25,44,1,14.0109090909,4.67631929047,121.496851441,10.2926829268,902.716186253
52404,25,44,2,13.3564670659,4.47143712575,104.608502994,9.04191616766,874.600798403
52404,25,44,3,13.4911783961,4.50752864157,95.5883633388,8.59410801964,873.854337152
52404,25,44,4,13.9270333333,4.65136666667,120.854,10.4133333333,873.333333333
52404,25,44,5,12.9673962264,4.33739622642,104.812150943,9.94339622642,877.830188679
52404,25,44,6,14.0280645161,4.69061583578,110.982404692,9.80938416422,865.615835777
52404,25,44,7,13.4878431373,4.51192156863,110.275529412,9.53725490196,853.235294118
52404,25,44,8,12.3816342412,4.13809338521,106.111712062,10.4046692607,840.661478599
52404,25,44,9,13.155451895,4.38705539359,102.135976676,9.61224489796,837.390670554
52404,25,44,10,12.2015354331,4.08051181102,129.651535433,12.188976378,847.933070866
52404,25,44,11,13.3768027211,4.46605442177,119.584931973,10.1394557823,829.25170068
52404,25,44,12,14.3376262626,4.79393939394,111.103989899,9.30303030303,857.070707071
52405,12,43,1,11.6057857143,3.87869047619,58.5384047619,6.45714285714,755.595238095
52405,12,43,2,11.660971564,3.89298578199,70.4234834123,7.13033175355,723.281990521
52405,12,43,3,12.3443512974,4.11936127745,84.6525948104,7.32135728543,731.23752495
52405,12,43,4,11.9649795918,3.9912244898,67.9349387755,5.9306122449,780.408163265
52405,12,43,5,12.3436082474,4.12608247423,103.91,7.94845360825,789.948453608
52405,12,43,6,13.5226907631,4.519437751,84.3131325301,7.10040160643,828.614457831
52405,12,43,7,12.6574269006,4.2283625731,132.88122807,11.5321637427,781.725146199
52405,12,43,8,11.6894736842,3.90319548872,66.5759398496,6.59398496241,721.146616541
52405,12,43,9,12.2107857143,4.07310714286,84.5876785714,6.08571428571,752.232142857
